,Target variable,Score
4598,0,5.3662774e-07
4599,0,1.885527e-05
4600,0,6.598978e-07
4601,0,0.0012806497
4602,0,2.4979547e-06
4603,0,3.142532e-08
4604,0,2.0269095e-08
4605,0,7.9455816e-07
4606,0,1.7055429e-05
4607,0,1.2873227e-07
4608,0,5.9247145e-07
4609,0,1.4093418e-06
4610,0,5.6920834e-07
4611,0,2.6782632e-06
4612,0,1.20860655e-08
4613,0,1.3438714e-06
4614,0,2.7778333e-06
4615,0,8.6723713e-07
4616,0,6.943624e-06
4617,0,1.9106453e-07
4618,0,3.213848e-07
4619,0,1.827563e-06
4620,0,1.8960422e-07
4621,0,6.0696175e-06
4622,0,5.162594e-08
4623,0,9.0389426e-07
4624,0,6.533889e-07
4625,0,2.8599918e-05
4626,0,1.7260122e-07
4627,0,2.6609712e-06
4628,0,8.035654e-06
4629,0,6.4981425e-05
4630,0,5.089278e-07
4631,0,2.4365665e-06
4632,0,9.933277e-08
4633,0,6.7035813e-07
4634,0,7.9477766e-05
4635,0,1.0347651e-05
4636,0,6.159177e-07
4637,0,2.459232e-06
4638,0,6.0439424e-06
4639,0,5.513569e-08
4640,0,1.521785e-06
4641,0,5.789722e-06
4642,0,6.695441e-07
4643,0,7.498702e-07
4644,0,5.4489105e-05
4645,0,2.4053242e-07
4646,0,8.902518e-06
4647,0,7.956653e-07
4648,0,6.4703945e-06
4649,0,4.61877e-05
4650,0,2.1413737e-06
4651,0,8.0796394e-07
4652,0,4.9350683e-06
4653,0,2.4316455e-06
4654,0,4.7079495e-05
4655,0,8.849679e-07
4656,0,3.7498296e-07
4657,0,2.9317553e-06
4658,0,3.1341267e-05
4659,0,1.0870521e-07
4660,0,2.14916e-06
4661,0,4.8155183e-08
4662,0,7.5048506e-06
4663,0,1.6068715e-06
4664,0,1.9739085e-07
4665,0,8.807625e-06
4666,0,1.4815914e-05
4667,0,5.7784405e-07
4668,0,9.236781e-07
4669,0,1.2675277e-07
4670,0,5.2002275e-07
4671,0,8.896686e-06
4672,0,2.6630223e-06
4673,0,8.774841e-07
4674,0,2.741362e-05
4675,0,4.6164187e-06
4676,0,3.6893502e-07
4677,0,8.140775e-08
4678,0,9.4327595e-05
4679,0,4.177913e-06
4680,0,1.2949643e-07
4681,0,5.98257e-06
4682,0,2.0214604e-07
4683,0,0.00018440596
4684,0,3.162862e-06
4685,0,1.0324425e-07
4686,0,2.3997201e-05
4687,0,1.0960498e-06
4688,0,1.2347411e-07
4689,0,9.11053e-06
4690,0,1.4844447e-06
4691,0,1.358726e-06
4692,0,2.1497158e-06
4693,0,7.244014e-07
4694,0,5.340567e-07
4695,0,8.3384175e-06
4696,0,3.2573698e-06
4697,0,8.628524e-07
4698,0,2.968434e-07
4699,0,4.793361e-07
4700,0,5.7492358e-08
4701,0,4.6908504e-08
4702,0,2.9101895e-07
4703,0,2.945082e-05
4704,0,1.9713289e-06
4705,0,5.1359285e-07
4706,0,2.0464263e-07
4707,0,1.5254494e-06
4708,0,1.2729406e-06
4709,0,1.6273872e-06
4710,0,8.0849895e-07
4711,0,2.7893068e-07
4712,0,1.9620042e-07
4713,0,0.00011722378
4714,0,2.9794356e-07
4715,0,1.480709e-07
4716,0,4.9226733e-06
4717,0,4.5231968e-07
4718,0,3.4061393e-06
4719,0,2.412644e-06
4720,0,3.042688e-07
4721,0,2.830015e-06
4722,0,2.4659678e-06
4723,0,1.5619684e-06
4724,0,8.380207e-06
4725,0,3.0378798e-05
4726,0,4.1855878e-07
4727,0,2.4622736e-06
4728,0,7.80368e-07
4729,0,1.7595829e-06
4730,0,0.0002908702
4731,0,6.895971e-07
4732,0,0.00015748192
4733,0,2.6738376e-06
4734,0,1.5588015e-05
4735,0,1.8266117e-06
4736,0,3.928013e-05
4737,0,2.380208e-06
4738,0,1.2576265e-05
4739,0,1.7605564e-06
4740,0,0.00039066773
4741,0,3.8124115e-05
4742,0,4.101785e-06
4743,0,2.9092816e-06
4744,0,4.9671957e-07
4745,0,6.206111e-07
4746,0,4.833657e-07
4747,0,2.5309137e-06
4748,0,1.5766095e-07
4749,0,4.170772e-05
4750,0,9.76465e-07
4751,0,4.7581007e-06
4752,0,6.0147045e-07
4753,0,1.4755946e-07
4754,0,4.2195725e-06
4755,0,0.00011855973
4756,0,5.1353058e-05
4757,0,6.3439e-08
4758,0,1.9066321e-05
4759,0,6.3545053e-06
4760,0,2.9950263e-06
4761,0,2.8649107e-05
4762,0,1.5840455e-07
4763,0,5.0249565e-07
4764,0,1.8294206e-05
4765,0,9.707279e-07
4766,0,1.9267836e-06
4767,0,3.7560787e-06
4768,0,5.802274e-07
4769,0,4.501462e-06
4770,0,5.82299e-07
4771,0,1.0924799e-05
4772,0,1.9257244e-05
4773,0,3.3968476e-07
4774,0,5.124787e-06
4775,0,8.347521e-06
4776,0,3.6910773e-05
4777,0,5.6624668e-08
4778,0,8.339381e-06
4779,0,1.9734825e-06
4780,0,1.2984832e-05
4781,0,5.9370424e-09
4782,0,2.7222349e-08
4783,0,1.2608646e-06
4784,0,1.215188e-07
4785,0,6.821646e-06
4786,0,6.580075e-07
4787,0,1.5649341e-06
4788,0,8.805374e-06
4789,0,0.09008909
4790,0,1.3031899e-05
4791,0,1.3444213e-06
4792,0,8.842685e-07
4793,0,5.8265115e-08
4794,0,3.8224726e-07
4795,0,2.8202382e-07
4796,0,4.162967e-06
4797,0,0.00010065975
4798,0,1.5055509e-06
4799,0,1.278146e-08
4800,0,9.645653e-05
4801,0,2.390971e-06
4802,0,3.211004e-05
4803,0,3.0801068e-06
4804,0,2.0042116e-05
4805,0,1.4998359e-06
4806,0,1.8635127e-07
4807,0,1.8973253e-05
4808,0,2.3640706e-07
4809,0,8.668463e-06
4810,0,6.763952e-07
4811,0,1.0680567e-05
4812,0,1.5854056e-07
4813,0,1.5740254e-06
4814,0,7.817849e-06
4815,0,3.8637147e-05
4816,0,8.057094e-06
4817,0,1.4143411e-06
4818,0,5.8157802e-06
4819,0,1.8347582e-07
4820,0,9.597439e-06
4821,0,1.998303e-05
4822,0,7.5708385e-07
4823,0,6.175693e-07
4824,0,2.9544804e-05
4825,0,2.652377e-06
4826,0,1.5563759e-05
4827,0,9.864889e-06
4828,0,1.4502634e-05
4829,0,3.3512824e-05
4830,0,2.6064863e-06
4831,0,3.88609e-06
4832,0,1.829099e-06
4833,0,1.7390848e-06
4834,0,1.5300799e-05
4835,0,2.1433299e-07
4836,0,3.108674e-07
4837,0,2.8539216e-05
4838,0,1.4480441e-06
4839,0,1.8152447e-05
4840,0,5.457371e-06
4841,0,3.2827526e-08
4842,0,5.6836925e-06
4843,0,2.6146026e-06
4844,0,5.328248e-06
4845,0,8.472313e-06
4846,0,2.3496816e-06
4847,0,3.500504e-06
4848,0,2.463821e-07
4849,0,4.4465246e-06
4850,0,9.780615e-07
4851,0,8.773712e-07
4852,0,5.808087e-07
4853,0,2.1926666e-05
4854,0,1.1538793e-05
4855,0,7.796094e-08
4856,0,2.0438439e-07
4857,0,6.6594885e-06
4858,0,1.0218129e-05
4859,0,1.4981366e-05
4860,0,3.849033e-08
4861,0,9.001777e-05
4862,0,4.2145874e-07
4863,0,1.8814516e-06
4864,0,0.0038303633
4865,0,1.1816967e-07
4866,0,5.4064316e-05
4867,0,3.4511343e-06
4868,0,3.1951984e-06
4869,0,7.467295e-07
4870,0,6.878192e-06
4871,0,1.3705624e-06
4872,0,9.577835e-06
4873,0,6.516738e-07
4874,0,9.92287e-06
4875,0,2.5066453e-05
4876,0,1.2643433e-06
4877,0,1.2857105e-07
4878,0,1.6876909e-06
4879,0,2.6779566e-07
4880,0,1.584585e-06
4881,0,3.3750846e-06
4882,0,1.4298939e-07
4883,0,6.725629e-08
4884,0,1.8975811e-06
4885,0,1.3565767e-06
4886,0,1.9146287e-07
4887,0,3.4382797e-06
4888,0,0.0002735166
4889,0,8.07271e-08
4890,0,3.214846e-06
4891,0,9.476534e-07
4892,0,4.7502255e-07
4893,0,1.7145331e-07
4894,0,1.2575354e-05
4895,0,1.8083887e-05
4896,0,8.894073e-07
4897,0,2.0783032e-06
4898,0,2.2636464e-06
4899,0,5.0717696e-05
4900,0,1.7887671e-06
4901,0,5.0343436e-07
4902,0,1.7801224e-07
4903,0,3.8508393e-08
4904,0,4.615987e-06
4905,0,3.7196533e-05
4906,0,2.7306885e-07
4907,0,7.5534814e-08
4908,0,6.91939e-06
4909,0,1.13573655e-07
4910,0,7.022364e-06
4911,0,6.2055904e-07
4912,0,2.2073404e-05
4913,0,1.494761e-06
4914,0,4.9387778e-05
4915,0,7.2325947e-06
4916,0,3.1338488e-05
4917,0,1.0423571e-06
4918,0,3.5004163e-07
4919,0,1.5827967e-06
4920,0,5.155586e-06
4921,0,1.094696e-08
4922,0,1.2364903e-06
4923,0,1.8696233e-05
4924,0,1.3157384e-09
4925,0,9.1366775e-07
4926,0,9.617995e-07
4927,0,3.289396e-08
4928,0,1.3621266e-06
4929,0,1.1169482e-06
4930,0,1.5298348e-05
4931,0,1.2040244e-05
4932,0,3.780981e-06
4933,0,2.9740815e-07
4934,0,1.263434e-05
4935,0,2.39701e-06
4936,0,6.7976043e-07
4937,0,4.278017e-06
4938,0,0.0021870546
4939,0,3.7221178e-06
4940,0,4.7023036e-07
4941,0,4.147694e-06
4942,0,6.5796567e-06
4943,0,5.271194e-07
4944,0,2.7650092e-06
4945,0,3.150765e-05
4946,0,7.4889294e-06
4947,0,2.0823843e-06
4948,0,8.301745e-06
4949,0,4.886592e-06
4950,0,2.5431054e-06
4951,0,1.6370179e-05
4952,0,1.8580007e-06
4953,0,0.00014413777
4954,0,8.427865e-07
4955,0,2.628771e-07
4956,0,1.6993258e-07
4957,0,1.50968e-07
4958,0,2.5178844e-07
4959,0,7.8957277e-07
4960,0,6.4202686e-06
4961,0,9.639382e-07
4962,0,5.8233337e-07
4963,0,3.8345723e-07
4964,0,0.002124123
4965,0,1.1675737e-06
4966,0,1.8347366e-08
4967,0,2.9359893e-07
4968,0,9.184918e-06
4969,0,3.523409e-06
4970,0,3.2890814e-06
4971,0,2.5211133e-05
4972,0,2.9979594e-07
4973,0,4.76369e-07
4974,0,1.3441623e-06
4975,0,0.0028083352
4976,0,7.789679e-07
4977,0,4.3765694e-06
4978,0,6.210265e-05
4979,0,1.6346527e-06
4980,0,0.00010294228
4981,0,1.3741469e-07
4982,0,2.9943614e-08
4983,0,2.454294e-05
4984,0,2.507659e-07
4985,0,1.891689e-06
4986,0,9.849855e-07
4987,0,6.0746333e-07
4988,0,1.8900229e-06
4989,0,4.266507e-06
4990,0,1.8513876e-07
4991,0,8.5663436e-05
4992,0,0.00030632515
4993,0,1.2432676e-07
4994,0,1.4002522e-05
4995,0,1.9017788e-06
4996,0,4.7158533e-06
4997,0,1.5228535e-06
4998,0,4.3789165e-05
4999,0,4.133735e-06
5000,0,1.1851444e-05
5001,0,2.8356912e-06
5002,0,7.9991224e-07
5003,0,3.730679e-06
5004,0,0.00012651426
5005,0,3.1185766e-07
5006,0,9.009329e-06
5007,0,1.8474665e-06
5008,0,1.1682754e-06
5009,0,6.694225e-05
5010,0,0.00014452338
5011,0,7.9028916e-07
5012,0,2.9036187e-06
5013,0,5.4744637e-06
5014,0,4.061997e-06
5015,0,4.4228986e-07
5016,0,1.4677096e-05
5017,0,1.9854756e-06
5018,0,3.292678e-06
5019,0,2.4143335e-06
5020,0,8.8315943e-07
5021,0,3.876123e-07
5022,0,3.1315827e-07
5023,0,1.2287671e-05
5024,0,4.131752e-06
5025,0,2.7593562e-06
5026,0,2.4467563e-06
5027,0,4.635383e-07
5028,0,1.4131048e-06
5029,0,1.6936623e-05
5030,0,2.9320327e-07
5031,0,2.3007013e-05
5032,0,9.11438e-06
5033,0,9.231936e-06
5034,0,7.099243e-07
5035,0,3.7333775e-05
5036,0,0.00034988095
5037,0,5.3795397e-05
5038,0,5.647535e-06
5039,0,1.961736e-06
5040,0,3.0290391e-06
5041,0,9.223523e-06
5042,0,5.3519057e-07
5043,0,2.3440102e-06
5044,0,0.000424673
5045,0,8.456338e-06
5046,0,1.0213737e-06
5047,0,3.8688504e-06
5048,0,1.0408114e-08
5049,0,0.00044292957
5050,0,2.566757e-07
5051,0,5.5446385e-06
5052,0,1.5050615e-06
5053,0,9.250148e-08
5054,0,2.653489e-05
5055,0,1.3209574e-07
5056,0,1.4918159e-06
5057,0,1.9167774e-07
5058,0,9.8878145e-06
5059,0,1.7983613e-06
5060,0,6.89248e-07
5061,0,1.1386552e-05
5062,0,6.738386e-06
5063,0,8.107573e-06
5064,0,2.6127054e-07
5065,0,6.329581e-06
5066,0,2.5901766e-06
5067,0,8.068336e-07
5068,0,7.764795e-07
5069,0,5.6054514e-06
5070,0,2.6290362e-08
5071,0,2.1781736e-06
5072,0,3.2794626e-06
5073,0,2.6632915e-06
5074,0,3.5051457e-08
5075,0,9.880603e-06
5076,0,8.922721e-06
5077,0,1.07306256e-07
5078,0,1.4473876e-08
5079,0,1.0052693e-05
5080,0,1.4402449e-06
5081,0,1.1197948e-06
5082,0,3.8739603e-05
5083,0,2.7709539e-06
5084,0,1.193283e-07
5085,0,5.0350013e-07
5086,0,8.972759e-06
5087,0,6.331232e-07
5088,0,0.00215138
5089,0,1.6178411e-06
5090,0,1.4497738e-05
5091,0,7.482131e-08
5092,0,2.0733896e-06
5093,0,1.255282e-06
5094,0,4.7622256e-05
5095,0,2.869425e-05
5096,0,5.400336e-07
5097,0,7.114254e-06
5098,0,2.5319566e-06
5099,0,4.785245e-06
5100,0,7.337216e-07
5101,0,6.968839e-06
5102,0,5.834919e-07
5103,0,7.0823294e-06
5104,0,4.2210402e-05
5105,0,2.9476425e-06
5106,0,9.1995225e-06
5107,0,1.7442689e-07
5108,0,3.3844449e-06
5109,0,7.6029737e-06
5110,0,3.5946152e-07
5111,0,1.2730048e-06
5112,0,2.748064e-06
5113,0,1.7758608e-05
5114,0,2.0225425e-05
5115,0,0.00014414711
5116,0,3.2737566e-06
5117,0,0.00015858524
5118,0,3.780671e-07
5119,0,5.460201e-07
5120,0,1.3184933e-06
5121,0,8.5320664e-07
5122,0,5.2940507e-08
5123,0,5.686831e-07
5124,0,2.7923538e-06
5125,0,2.2952483e-07
5126,0,3.4016392e-07
5127,0,1.0048495e-05
5128,0,5.946865e-06
5129,0,7.718843e-07
5130,0,1.6946905e-06
5131,0,2.178828e-06
5132,0,3.8101564e-07
5133,0,2.8928007e-08
5134,0,0.022743497
5135,0,1.6115935e-07
5136,0,2.6052885e-06
5137,0,2.9908458e-07
5138,0,1.6888302e-08
5139,0,1.7444602e-06
5140,0,9.528865e-06
5141,0,0.00015853491
5142,0,1.3735845e-05
5143,0,7.5204694e-06
5144,0,5.032946e-06
5145,0,0.00015141397
5146,0,8.942699e-08
5147,0,1.5165542e-08
5148,0,9.334457e-05
5149,0,0.0001359089
5150,0,6.6777725e-06
5151,0,1.3280987e-08
5152,0,0.00010678894
5153,0,1.0630424e-06
5154,0,1.6607399e-06
5155,0,1.6774998e-06
5156,0,1.9366122e-05
5157,0,9.3767653e-07
5158,0,2.096277e-07
5159,0,1.2725732e-08
5160,0,0.00055384607
5161,0,2.3969778e-06
5162,0,3.3843437e-05
5163,0,1.1116682e-07
5164,0,1.4992521e-07
5165,0,2.0745534e-07
5166,0,8.156206e-07
5167,0,4.8133796e-08
5168,0,6.023963e-06
5169,0,7.2707576e-07
5170,0,1.6632013e-07
5171,0,1.4634231e-05
5172,0,1.8491744e-06
5173,0,2.814268e-06
5174,0,4.3148424e-07
5175,0,2.5758598e-06
5176,0,1.61995e-07
5177,0,8.198929e-08
5178,0,6.0990355e-06
5179,0,3.7774491e-06
5180,0,1.7794775e-07
5181,0,4.3074414e-07
5182,0,3.6607574e-08
5183,0,1.0331614e-07
5184,0,2.6529287e-07
5185,0,2.7393298e-07
5186,0,9.369655e-06
5187,0,1.986859e-07
5188,0,5.962322e-06
5189,0,5.6022007e-08
5190,0,1.0208715e-07
5191,0,2.3363431e-05
5192,0,3.8033709e-06
5193,0,0.00021188254
5194,0,6.545521e-07
5195,0,3.532089e-06
5196,0,1.4162806e-06
5197,0,6.389597e-08
5198,0,1.9923532e-06
5199,0,2.4687442e-06
5200,0,2.4136884e-07
5201,0,2.0260753e-05
5202,0,2.7266703e-06
5203,0,1.7075848e-06
5204,0,2.618645e-06
5205,0,1.4774042e-06
5206,0,5.3945573e-06
5207,0,9.435643e-06
5208,0,4.429846e-08
5209,0,3.9170827e-05
5210,0,4.8936995e-06
5211,0,0.00012624565
5212,0,2.8076786e-06
5213,0,4.0119676e-06
5214,0,4.8401227e-05
5215,0,1.105794e-06
5216,0,1.8654225e-07
5217,0,2.075449e-06
5218,0,6.8765653e-06
5219,0,3.968171e-07
5220,0,1.1917846e-06
5221,0,1.9347903e-05
5222,0,5.10126e-06
5223,0,6.2385207e-06
5224,0,4.3406788e-05
5225,0,3.49824e-08
5226,0,3.389948e-07
5227,0,1.7565917e-06
5228,0,2.2637483e-05
5229,0,2.2920025e-07
5230,0,2.9388259e-05
5231,0,5.735381e-07
5232,0,2.4202627e-06
5233,0,0.00012265376
5234,0,1.189306e-06
5235,0,2.897984e-05
5236,0,2.3602388e-07
5237,0,3.1228922e-07
5238,0,5.50021e-06
5239,0,5.529547e-06
5240,0,2.7457457e-07
5241,0,4.3762082e-08
5242,0,5.8280343e-06
5243,0,9.1914393e-07
5244,0,8.054638e-08
5245,0,1.4602268e-06
5246,0,2.1701754e-07
5247,0,1.0689841e-05
5248,0,1.1152994e-06
5249,0,9.179157e-06
5250,0,1.07652085e-07
5251,0,3.36733e-06
5252,0,1.48630525e-05
5253,0,1.10004635e-07
5254,0,1.9313173e-05
5255,0,1.625551e-05
5256,0,5.1977863e-06
5257,0,4.760143e-07
5258,0,1.7680458e-07
5259,0,4.0791992e-08
5260,0,1.4905005e-06
5261,0,2.4504912e-05
5262,0,3.2388832e-06
5263,0,1.21817275e-05
5264,0,2.1673532e-06
5265,0,1.2658393e-06
5266,0,0.00013265912
5267,0,2.2685542e-06
5268,0,3.3314527e-06
5269,0,2.362402e-05
5270,0,3.7446623e-06
5271,0,0.00018332183
5272,0,7.627244e-06
5273,0,8.128639e-06
5274,0,3.0925406e-07
5275,0,2.089213e-06
5276,0,4.904352e-07
5277,1,0.99986994
5278,0,8.964616e-07
5279,0,3.899243e-07
5280,0,5.8768426e-05
5281,0,2.5491721e-05
5282,0,2.3411128e-06
5283,0,2.1010004e-07
5284,0,5.7181237e-06
5285,0,1.739873e-05
5286,0,2.2213217e-05
5287,0,1.13382785e-05
5288,0,4.882499e-05
5289,0,6.347014e-06
5290,0,5.7938635e-08
5291,0,5.136388e-06
5292,0,1.748234e-06
5293,0,8.276358e-08
5294,0,1.4863343e-06
5295,0,2.8262693e-07
5296,0,2.1322808e-06
5297,0,1.0318711e-06
5298,0,1.3301259e-07
5299,0,1.5411614e-06
5300,0,1.083998e-05
5301,0,6.7329647e-06
5302,0,1.02436296e-07
5303,0,5.969076e-07
5304,0,1.1063251e-07
5305,0,3.3851342e-05
5306,0,2.8185789e-06
5307,0,8.719013e-06
5308,0,5.929652e-05
5309,0,1.700159e-07
5310,0,1.5297704e-06
5311,0,1.1408674e-06
5312,0,3.943167e-06
5313,0,0.00043729774
5314,0,1.3542677e-07
5315,0,7.216668e-05
5316,0,0.00052349566
5317,0,1.1612362e-06
5318,0,3.751332e-06
5319,0,7.909745e-05
5320,0,8.209787e-07
5321,0,3.5285953e-05
5322,0,1.3144478e-07
5323,0,3.2472424e-05
5324,0,3.9384736e-07
5325,0,1.7233639e-06
5326,0,2.7033495e-05
5327,0,4.6091326e-08
5328,0,6.5436066e-06
5329,0,1.4380349e-07
5330,0,1.1421247e-06
5331,0,2.697807e-06
5332,0,1.0591e-06
5333,0,1.7945906e-07
5334,0,2.0799278e-07
5335,0,0.005886139
5336,0,8.0900565e-05
5337,0,3.6576212e-06
5338,0,1.8669365e-05
5339,0,1.8107106e-06
5340,0,4.1441137e-07
5341,0,8.25844e-06
5342,0,3.686575e-07
5343,0,5.223771e-06
5344,0,3.949373e-06
5345,0,1.3004657e-06
5346,0,4.994266e-07
5347,0,3.6869613e-05
5348,0,2.408065e-06
5349,0,4.7789877e-07
5350,0,2.2145885e-08
5351,0,1.9727831e-07
5352,0,0.0001437906
5353,0,1.5306185e-05
5354,0,1.3446504e-07
5355,0,3.775483e-07
5356,0,3.509739e-07
5357,0,4.2178867e-06
5358,0,8.2518847e-07
5359,0,4.0655937e-06
5360,0,2.6927077e-05
5361,0,1.6252995e-06
5362,0,5.5394577e-07
5363,0,1.0208079e-06
5364,0,1.9353674e-06
5365,0,8.485675e-05
5366,0,4.6498248e-05
5367,0,2.6980052e-07
5368,0,2.0170903e-06
5369,0,6.2156632e-06
5370,0,9.816217e-07
5371,0,2.1554724e-05
5372,0,1.1790907e-07
5373,0,5.8782496e-07
5374,0,1.3527786e-06
5375,0,7.77288e-06
5376,0,8.016618e-07
5377,0,1.768194e-06
5378,0,1.16813794e-07
5379,0,1.2021712e-06
5380,0,4.534509e-06
5381,0,1.7283068e-05
5382,0,3.3892913e-08
5383,0,2.881932e-06
5384,0,0.0011262209
5385,0,2.9172253e-07
5386,0,5.32932e-06
5387,0,1.1255378e-06
5388,0,3.5807452e-06
5389,0,0.00024213402
5390,0,1.4098741e-06
5391,0,2.9242494e-06
5392,0,1.0278192e-07
5393,0,5.9883473e-06
5394,0,1.2922727e-06
5395,0,9.840009e-06
5396,0,4.8275575e-07
5397,0,2.3700075e-07
5398,0,1.8172986e-07
5399,0,7.893559e-07
5400,0,9.703632e-07
5401,0,3.5499255e-07
5402,0,6.2764143e-06
5403,0,1.0550389e-07
5404,0,8.2450286e-05
5405,0,0.0001245431
5406,0,5.367467e-06
5407,0,5.7368693e-06
5408,0,7.84746e-08
5409,0,1.0638295e-06
5410,0,7.201121e-06
5411,0,2.0193488e-07
5412,0,1.3062306e-06
5413,0,1.4229811e-05
5414,0,1.2340294e-06
5415,0,8.387438e-05
5416,0,1.4192877e-06
5417,0,1.3457926e-06
5418,0,1.6158272e-06
5419,0,6.2981735e-06
5420,0,1.30567905e-05
5421,0,1.0890047e-05
5422,0,7.169069e-08
5423,0,2.9389266e-05
5424,0,0.0013352354
5425,0,5.622706e-07
5426,0,2.1963096e-07
5427,0,2.133624e-05
5428,0,1.5719042e-06
5429,0,4.0311676e-08
5430,0,2.9718408e-06
5431,0,7.359726e-07
5432,0,0.00026114626
5433,0,2.8530496e-07
5434,0,0.0010943083
5435,0,8.714804e-07
5436,0,1.0346937e-07
5437,0,1.8785566e-07
5438,0,4.6962987e-06
5439,0,6.266492e-06
5440,0,2.6827065e-05
5441,0,5.716368e-06
5442,0,1.2947065e-06
5443,0,1.1689325e-07
5444,0,1.8287031e-06
5445,0,8.0711544e-08
5446,0,9.436822e-06
5447,0,1.5766169e-07
5448,0,2.5846e-06
5449,0,1.7028849e-06
5450,0,9.0524514e-07
5451,0,3.4018653e-05
5452,0,4.7383259e-07
5453,0,1.4185206e-06
5454,0,7.7504797e-07
5455,0,3.3904138e-07
5456,0,3.728196e-07
5457,0,1.3111942e-06
5458,0,4.372696e-07
5459,0,4.087637e-05
5460,0,2.1784e-06
5461,0,2.3723953e-07
5462,0,4.9275536e-07
5463,0,1.7749063e-07
5464,0,4.8275388e-06
5465,0,7.064737e-07
5466,0,1.92799e-05
5467,0,0.0005283859
5468,0,0.001608409
5469,0,9.038581e-07
5470,0,3.9517463e-06
5471,0,1.1831587e-06
5472,0,1.227515e-05
5473,0,1.4755946e-07
5474,0,1.7763452e-05
5475,0,1.0779987e-06
5476,0,6.8579066e-06
5477,0,1.4316065e-07
5478,0,1.2197572e-06
5479,0,4.5684005e-06
5480,0,0.00023687183
5481,0,6.914555e-06
5482,0,2.6511e-07
5483,0,1.7302954e-06
5484,0,1.932126e-07
5485,0,0.00085743
5486,0,3.2242074e-06
5487,0,1.6523496e-05
5488,0,9.518158e-06
5489,0,1.8635447e-07
5490,0,3.165386e-07
5491,0,4.057119e-06
5492,0,7.434715e-07
5493,0,6.1500745e-05
5494,0,1.9852314e-08
5495,0,0.0010673287
5496,0,9.870293e-08
5497,0,2.5601441e-06
5498,0,7.621694e-07
5499,0,6.3704697e-06
5500,0,6.310902e-06
5501,0,2.4730705e-06
5502,0,2.7486969e-05
5503,0,3.16994e-06
5504,0,6.231564e-06
5505,0,3.3916072e-07
5506,0,0.22856031
5507,0,6.231017e-06
5508,0,5.225776e-07
5509,0,1.957141e-06
5510,0,8.1966835e-05
5511,0,5.394141e-06
5512,0,4.1863302e-07
5513,0,1.6677537e-07
5514,0,3.1147098e-07
5515,0,2.9996086e-06
5516,0,1.6987765e-07
5517,0,4.41912e-08
5518,0,6.0338766e-07
5519,0,3.5589525e-07
5520,0,8.903265e-06
5521,0,4.1068265e-06
5522,0,6.0711222e-06
5523,0,9.90367e-05
5524,0,7.643635e-06
5525,0,1.2775072e-06
5526,0,3.107736e-06
5527,0,6.928054e-07
5528,0,1.6606004e-05
5529,0,8.430655e-07
5530,0,9.631552e-07
5531,0,7.244682e-06
5532,0,5.2941245e-06
5533,0,3.0093452e-05
5534,0,4.07757e-07
5535,0,2.9953096e-08
5536,0,7.2393874e-07
5537,0,5.885856e-06
5538,0,4.2410656e-07
5539,0,1.556652e-07
5540,0,8.2131846e-05
5541,0,2.1427822e-07
5542,0,1.1487178e-05
5543,0,6.38035e-06
5544,0,0.80288345
5545,0,9.671924e-07
5546,0,5.8961086e-07
5547,0,0.00049069553
5548,0,4.857316e-06
5549,0,1.16757434e-07
5550,0,1.0670534e-06
5551,0,7.157442e-08
5552,0,2.043354e-06
5553,0,2.0615005e-06
5554,0,3.31017e-07
5555,0,8.471981e-06
5556,0,1.4339703e-07
5557,0,5.620197e-07
5558,0,3.7497475e-07
5559,0,2.868289e-07
5560,0,9.126731e-06
5561,0,6.7945066e-06
5562,0,7.872712e-07
5563,0,7.810457e-06
5564,0,1.072463e-07
5565,0,5.792698e-06
5566,0,4.0778763e-05
5567,0,8.3298865e-08
5568,0,3.6667294e-07
5569,0,0.0014737423
5570,0,1.2317365e-05
5571,0,3.3681106e-06
5572,0,3.7940498e-07
5573,0,2.5108824e-07
5574,0,4.5097247e-05
5575,0,2.3177279e-08
5576,0,3.3093325e-05
5577,0,4.3063014e-06
5578,0,2.1420895e-07
5579,0,5.85727e-06
5580,0,1.8289508e-06
5581,0,6.4391793e-06
5582,0,1.5149386e-06
5583,0,2.5934096e-06
5584,0,1.3553233e-07
5585,0,4.600369e-05
5586,0,8.250377e-05
5587,0,5.870809e-06
5588,0,0.0002825794
5589,0,7.001234e-07
5590,0,1.1925417e-06
5591,0,3.2141284e-06
5592,0,7.041282e-06
5593,0,1.4248167e-07
5594,0,1.4950967e-08
5595,0,7.555648e-07
5596,0,9.3501454e-05
5597,0,1.26797495e-05
5598,0,8.3808196e-08
5599,0,6.3334337e-06
5600,0,2.8071193e-07
5601,0,1.1981092e-06
5602,0,1.327374e-05
5603,0,7.9339435e-07
5604,0,3.74157e-08
5605,0,4.6976704e-05
5606,0,6.126447e-07
5607,0,1.6333437e-06
5608,0,4.9257114e-06
5609,0,7.738278e-07
5610,0,6.217094e-08
5611,0,3.3585863e-07
5612,0,3.7582396e-07
5613,0,6.0519955e-07
5614,0,5.3020995e-07
5615,0,3.07182e-06
5616,0,3.80484e-07
5617,0,5.9772556e-06
5618,0,1.330913e-06
5619,0,1.8894383e-05
5620,0,3.4599586e-07
5621,0,1.0362276e-05
5622,0,1.4978748e-06
5623,0,2.829149e-06
5624,0,4.3150417e-06
5625,0,1.5071327e-06
5626,0,1.7556088e-06
5627,0,2.3558766e-06
5628,0,2.9625764e-06
5629,0,5.6267483e-05
